type,retweets,likes,replies,time,author,neg,neu,pos,compound,polarity,subjectivity,length
solo,255.0,1081.0,468,2022-11-18T13:17:04.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.2,0.2,35
solo,59.0,267.0,27,2022-11-18T13:11:06.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.3,0.9,59
solo,115.0,719.0,96,2022-11-18T12:59:53.000Z,BBCWorld,0.266,0.734,0.0,-0.4404,0.0,0.0,51
solo,307.0,940.0,661,2022-11-18T12:29:13.000Z,BBCWorld,0.328,0.672,0.0,-0.6597,0.0,0.0,71
solo,605.0,1841.0,290,2022-11-18T12:02:06.000Z,BBCWorld,0.0,1.0,0.0,0.0,0.0,0.0,39
solo,104.0,268.0,50,2022-11-18T11:32:03.000Z,BBCWorld,0.355,0.645,0.0,-0.6597,-0.1,0.1,70
retweeted,594.0,0.0,0,2022-11-18T11:29:18.000Z,BBCWorld,0.136,0.864,0.0,-0.4588,0.0,0.0,124
solo,25.0,122.0,17,2022-11-18T11:20:02.000Z,BBCWorld,0.254,0.507,0.239,-0.0516,0.0,0.0,53
solo,26.0,225.0,14,2022-11-18T11:08:31.000Z,BBCWorld,0.273,0.364,0.364,0.0,0.0,0.0,49
solo,59.0,263.0,25,2022-11-18T10:47:01.000Z,BBCWorld,0.655,0.345,0.0,-0.8591,-0.075,0.05,55
solo,40.0,144.0,21,2022-11-18T10:32:06.000Z,BBCWorld,0.168,0.581,0.252,0.3182,0.0999999999999999,0.5,65
solo,26.0,112.0,15,2022-11-18T10:17:05.000Z,BBCWorld,0.196,0.804,0.0,-0.296,0.0,0.0,68
solo,45.0,187.0,86,2022-11-18T10:01:44.000Z,BBCWorld,0.0,0.765,0.235,0.4588,0.0,0.0,76
solo,51.0,223.0,39,2022-11-18T08:42:06.000Z,BBCWorld,0.448,0.552,0.0,-0.8074,-0.4125,0.2875,56
solo,47.0,112.0,10,2022-11-18T08:32:01.000Z,BBCWorld,0.348,0.652,0.0,-0.4939,0.2,0.2,62
solo,22.0,119.0,12,2022-11-18T08:21:06.000Z,BBCWorld,0.0,0.784,0.216,0.296,0.08,0.4574999999999999,50
solo,20.0,119.0,25,2022-11-18T08:10:08.000Z,BBCWorld,0.299,0.701,0.0,-0.6908,0.2083333333333333,0.2916666666666667,75
solo,43.0,165.0,29,2022-11-18T08:03:05.000Z,BBCWorld,0.0,1.0,0.0,0.0,-0.05,0.4,32
